uniprot_id	bulk_abundance	new_single_cell_F1	new_single_cell_F3	new_single_cell_F5	new_single_cell_F7	new_single_cell_F9	new_single_cell_F11	new_single_cell_F13	new_single_cell_F15	new_single_cell_F17	new_single_cell_F19	old_single_cell_F3	old_single_cell_F4	old_single_cell_F5	query_id	score
Q9UPP1	7754.62859555552	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPP1	5.0
Q9UPP2	978.762661689847	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPP2	5.0
Q9UPP5	538.847711721886	False	False	False	False	False	False	False	False	False	False	False	False	False	Q5XKL5	5.0
Q9UPQ0	232362.646696744	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9UPQ0	5.0
Q9UPQ3	1127.28683724349	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPQ3	5.0
Q9UPQ4	4662.44454828057	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPQ4	5.0
Q9UPQ7	208.829971611935	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPQ7	5.0
Q9UPQ9	17323.0438735977	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPQ9	5.0
Q9UPR0	3804.29096972967	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPR0	5.0
Q9UPR3	14268.5925573614	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPR3	5.0
Q9UPR5	5843.01712372148	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPR5	5.0
Q9UPR6	2402.80700234503	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPR6	3.0
Q9UPS6	2779.6050733134	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPS6	5.0
Q9UPS8	2204.05004798877	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPS8	5.0
Q9UPT5	136160.597972718	False	False	True	False	False	False	False	False	False	False	False	False	False	Q9UPT5	5.0
Q9UPT6	5386.00272548832	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPT6	5.0
Q9UPT8	69645.4956159158	False	False	False	False	False	False	False	True	False	False	False	False	False	Q9UPT8	5.0
Q9UPT9	14123.0414555317	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPT9	5.0
Q9UPU5	29725.5008430254	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UPU5	5.0
Q9UPU7	4295.94685219054	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPU7	5.0
Q9UPU9	8773.15728464228	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPU9	5.0
Q9UPV0	2345.20546461758	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPV0	5.0
Q9UPV9	1349.75191701803	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPV9	5.0
Q9UPW0	17633.7814397598	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPW0	5.0
Q9UPW5	4121.8859587379	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPW5	5.0
Q9UPW6	688.686517005109	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPW6	5.0
Q9UPW8	248.690249731373	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPW8	5.0
Q9UPX0	2899.52675625446	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPX0	5.0
Q9UPX8	99.1252836056985	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPX8	5.0
Q9UPY3	6966.2758814036	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPY3	5.0
Q9UPY5	22136.1638237601	False	True	False	False	False	True	False	False	False	False	False	False	False	Q9UPY5	5.0
Q9UPY8	60864.2821721509	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPY8	5.0
Q9UPZ3	10275.6309610296	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPZ3	5.0
Q9UPZ6	309.742055070471	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPZ6	5.0
Q9UPZ9	610.19650955232	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPZ9	5.0
Q9UQ13	184791.02707708	False	False	False	False	True	False	True	False	False	False	False	False	False	Q9UQ13	5.0
Q9UQ16	12416.8429678611	True	True	False	False	False	True	True	True	True	True	False	False	False	Q9UQ16	5.0
Q9UQ26	345.574699968456	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQ26	5.0
Q9UQ35	322971.419229852	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UQ35	5.0
Q9UQ49	2527.50483676599	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQ49	5.0
Q9UQ53	6912.75996723126	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQ53	5.0
Q9UQ80	4526985.9870314	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UQ80	5.0
Q9UQ84	2674.1269327995	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQ84	5.0
Q9UQ90	39779.5874281802	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQ90	5.0
Q9UQB3	668.5788570064	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQB3	5.0
Q9UQB8	69415.3196409811	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQB8	5.0
Q9UQC2	573.362599163369	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQC2	5.0
Q9UQC9	531.873379681359	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQC9	5.0
Q9UQE7	555552.733102783	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9UQE7	5.0
Q9UQF2	955.518015948348	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQF2	5.0
Q9UQK1	875.370620730548	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQK1	5.0
Q9UQL6	879.157136263707	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQL6	5.0
Q9UQM7	524.243046112269	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQM7	5.0
Q9UQN3	357014.445922719	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQN3	5.0
Q9UQP3	3811.82923290879	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQP3	5.0
Q9UQQ2	458.136506110977	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQQ2	5.0
Q9UQR0	18235.6916142145	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQR0	5.0
Q9UQR1	30042.5682484983	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UQR1	5.0
Q9Y217	66889.1383160709	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y217	5.0
Q9Y219	1192.48418214379	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y219	5.0
Q9Y221	582287.672591468	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y221	5.0
Q9Y222	3087.86398456859	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y222	5.0
Q9Y223	153199.374517271	True	True	False	False	False	True	True	False	True	False	True	True	False	Q9Y223	5.0
Q9Y224	1600528.64170956	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y224	5.0
Q9Y225	4898.89850006317	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y225	5.0
Q9Y227	1762.68761605118	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y227	5.0
Q9Y228	56379.8787404826	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y228	5.0
Q9Y230	1943548.38835624	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y230	5.0
Q9Y232	116382.72732644	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y232	5.0
Q9Y233	2063.23989532237	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y233	5.0
Q9Y234	1357.32981415116	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y234	5.0
Q9Y236	631.884044751445	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y236	3.0
Q9Y237	610254.053546053	False	True	True	True	True	True	True	True	True	True	False	False	False	Q9Y237	5.0
Q9Y240	794.103710916617	True	False	False	False	False	True	True	False	False	True	False	False	False	Q9Y240	5.0
Q9Y241	361042.525484078	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y241	5.0
Q9Y242	3706.1965484072	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y242	5.0
Q9Y243	1651.14248057403	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y243	5.0
Q9Y244	74225.9975171197	True	True	True	False	False	True	True	False	False	True	False	False	False	Q9Y244	5.0
Q9Y247	31507.5672002393	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y247	5.0
Q9Y248	287869.583052286	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y248	5.0
Q9Y250	781.044626947721	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y250	5.0
Q9Y251	6929.92392120057	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y251	5.0
Q9Y252	1311.59780406181	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y252	5.0
Q9Y253	4054.14699052147	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y253	5.0
Q9Y255	21977.777526718	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y255	5.0
Q9Y256	21381.4094818988	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y256	5.0
Q9Y259	5741.96987072508	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y259	5.0
Q9Y262	687593.181124167	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y262	5.0
Q9Y263	382212.960778712	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9Y263	5.0
Q9Y265	2064851.12714692	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y265	5.0
Q9Y266	3159222.79997472	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y266	5.0
Q9Y276	126532.809507222	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y276	5.0
Q9Y277	1174185.19213647	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y277	5.0
Q9Y281	929910.938736843	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9Y281	5.0
Q9Y282	232966.156972672	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9Y282	5.0
Q9Y283	1123.2800328394	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y283	5.0
Q9Y284	120997.755623884	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y284	5.0
Q9Y285	1057313.34086329	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9Y285	5.0
Q9Y287	3991.02122939558	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y287	5.0
Q9Y289	6801.15249547388	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y289	5.0
Q9Y291	119806.594953596	False	False	False	False	True	True	True	False	False	True	False	False	False	Q9Y291	3.0
Q9Y294	358199.852193633	False	False	False	False	False	False	False	False	False	False	True	True	False	Q9Y294	5.0
Q9Y295	540867.505901939	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9Y295	5.0
Q9Y296	48854.8506799246	False	False	True	False	False	False	False	False	False	False	False	False	False	Q9Y296	5.0
Q9Y297	2070.41741293981	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y297	5.0
Q9Y2A4	1319.43796618344	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2A4	4.0
Q9Y2A7	137105.478991254	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9Y2A7	5.0
Q9Y2B0	1045631.91013535	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9Y2B0	5.0
Q9Y2B1	692.401907419929	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2B1	5.0
Q9Y2B5	2511.62269449548	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2B5	5.0
Q9Y2B9	6161.23540906892	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2B9	3.0
Q9Y2C2	3266.48480429436	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2C2	4.0
Q9Y2C4	50040.8323907764	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2C4	5.0
Q9Y2C9	1590.76965459751	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2C9	5.0
Q9Y2D0	171711.277301407	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2D0	5.0
Q9Y2D2	3752.99041979763	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2D2	5.0
Q9Y2D4	32321.8858402907	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2D4	5.0
Q9Y2D5	113068.193287378	True	False	False	False	False	True	False	False	False	False	True	True	False	Q9Y2D5	4.0
Q9Y2D8	4224.41966797953	False	True	False	False	False	True	False	False	False	False	False	False	False	Q9Y2D8	5.0
Q9Y2D9	4523.76352338231	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2D9	4.0
Q9Y2E4	581.021704729327	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2E4	3.0
Q9Y2E5	3284.84133829542	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2E5	5.0
Q9Y2E8	5782.87350798524	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2E8	4.0
Q9Y2F5	18454.9342303399	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2F5	5.0
Q9Y2F9	8165.49271081424	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2F9	5.0
Q9Y2G0	1309.7588413731	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G0	5.0
Q9Y2G1	342.357990718741	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G1	5.0
Q9Y2G2	7916.9026578846	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G2	5.0
Q9Y2G3	3183.90288119347	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9Y2G3	5.0
Q9Y2G4	1216.51678272512	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G4	4.0
Q9Y2G5	18773.7279556247	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G5	5.0
Q9Y2G7	1411.32399031311	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G7	3.0
Q9Y2G8	17554.9461683446	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G8	3.0
Q9Y2G9	1304.15797037257	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2G9	5.0
Q9Y2H0	12944.1603892154	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2H0	5.0
Q9Y2H1	37366.1923309882	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2H1	5.0
Q9Y2H5	1354.9884204478	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2H5	3.0
Q9Y2H6	47950.8345383678	False	False	False	False	False	False	False	False	False	True	False	False	False	Q9Y2H6	5.0
Q9Y2H8	670.471629801693	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2H8	4.0
Q9Y2H9	352.621860571743	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2H9	5.0
Q9Y2I1	14599.486650181	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I1	5.0
Q9Y2I2	1453.79145768859	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I2	5.0
Q9Y2I6	2493.2086165007	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I6	5.0
Q9Y2I7	4960.75261179615	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I7	5.0
Q9Y2I8	8319.78766800867	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I8	4.0
Q9Y2I9	404.110798984878	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2I9	5.0
Q9Y2J0	911.899668698191	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2J0	5.0
Q9Y2J2	538.9743085081	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9Y2J2	5.0
